hotness,category,description,picture_url,time_modified,price,uuid,url,shipping,title,editors_choice,time_published
3,DVD MOVIES,"Best Buy offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172413"">The Addams Family: The Complete Series on DVD</a> for <strong>$19.99</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097461,2172413"">Amazon</a> matches this with free shipping for Prime members.) Opt for in-store <strong>pickup</strong> to avoid the $3.99 shipping charge. That's the lowest price we could find by $10 and the best price we've seen. It includes nine discs.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/v9lvnp7erkgxbh6xuasd",,$20,2172413,https://www.dealnews.com/The-Addams-Family-The-Complete-Series-on-DVD-for-20-pickup-at-Best-Buy/2172413.html,pickup at Best Buy,The Addams Family: The Complete Series on DVD,,2018-01-05T07:52:07-05:00
,SAM'S CLUB COUPONS,"At Sam's Club, Dealnews readers get a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172065"">$15 Sam's Club eGift Card</a>, together with additional <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097137,2172065"">instant savings</a>, when you buy a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097140,2172065"">Sam's Club 1-Year Membership</a>. Deal ends January 31.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wd6ddotvsrsrevyypoev",,free w/ membership,2172065,https://www.dealnews.com/15-Sams-Club-eGift-Card-free-w-membership/2172065.html,,$15 Sam's Club eGift Card,,2018-01-05T00:01:00-05:00
3,AUTOMOTIVE,"F-color via Amazon offers Prime members its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172422"">F-color Air Vent Magnetic Car Mount Phone Holder</a> for $9.99. Coupon code ""5SAFBQQK"" cuts it to <strong>$5.99</strong>. With <strong>free shipping</strong>, that's a buck under our mention from a month ago, $4 off, and the lowest price we could find. It fits most cellphones and features one-handed operation and 360-degree rotation. Deal ends January 7.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dnfkxxm8rz76xrmpfnh5",,$6,2172422,https://www.dealnews.com/F-color-Air-Vent-Magnetic-Car-Phone-Holder-for-6-free-shipping-w-Prime/2172422.html,free shipping w/ Prime,F-color Air Vent Magnetic Car Phone Holder,,2018-01-05T07:34:37-05:00
4,LIGHTING & LAMPS,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172407"">GE Sol C WiFi Smart Light Fixture</a> for <strong>$88.08</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $88. It features Alexa voice control, and allows you to use your voice to control lighting features, set timers, check the weather, tell time, and play music from your music library","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qwd9fozwnlipzrlh29br",,$88,2172407,https://www.dealnews.com/GE-Sol-C-Wi-Fi-Smart-Light-Fixture-for-88-free-shipping/2172407.html,free shipping,GE Sol C WiFi Smart Light Fixture,,2018-01-05T07:18:58-05:00
2,ACCESSORIES,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172416"">Smartwool Merino 250 Pattern Reversible Headband</a> in several colors (Dogwood White/Black pictured) for <strong>$14.73</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's the lowest price we could find by $3. It's available in one size, which fits most.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/r2rz7xjipcq0oovpyax1",,$15,2172416,https://www.dealnews.com/Smartwool-Merino-250-Reversible-Headband-for-15-pickup-at-REI/2172416.html,pickup at REI,Smartwool Merino 250 Reversible Headband,,2018-01-05T07:17:53-05:00
3,CLOTHING & ACCESSORIES,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172410"">Guess</a> takes <strong>50% to 60% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097455,2172410"">sale styles</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097458,2172410"">End of Season Sale</a>. (Prices are as marked.) Even better, cut an <strong>extra 15% off</strong> via coupon code ""AFF15GUS"". Shipping adds <strong>$7.95</strong>, or bag free shipping with orders of $99 or more. Some exclusions may apply. Deal ends January 7.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s295/Guess/"">Guess Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ksboim4t28o0df4ekymd",,50% to 60% off + 15% off,2172410,https://www.dealnews.com/Guess-End-of-Season-Sale-50-to-60-off-15-off-free-shipping-w-99/2172410.html,free shipping w/ $99,Guess End of Season Sale,,2018-01-05T07:13:18-05:00
5,HOME IMPROVEMENT,"Home Depot again offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172404"">M-D Building Products Top and Side Door Jamb Weatherproof Set</a> in Gold for <strong>$10.16</strong>. Choose in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's tied with our June mention and the lowest price we could find by $6. The kit includes two 7-foot strips and one 3-foot strip.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/slyehpghran4jn6fpvcg",,$10,2172404,https://www.dealnews.com/M-D-Building-Door-Jamb-Weatherproof-Set-for-10-pickup-at-Home-Depot/2172404.html,pickup at Home Depot,M-D Building Door Jamb Weatherproof Set,,2018-01-05T07:04:56-05:00
3,HOME FURNITURE,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172389"">Home Decorators Collection Alphabet 14-Drawer Dresser</a> for <strong>$449.40</strong> with <strong>free shipping</strong>. That's $300 off and the best price we could find.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/t7mm6syggx3ftfyndzhm",,$449,2172389,https://www.dealnews.com/Home-Decorators-Alphabet-14-Drawer-Dresser-for-449-free-shipping/2172389.html,free shipping,Home Decorators Alphabet 14-Drawer Dresser,,2018-01-05T07:03:13-05:00
,CONSUMER NEWS,"If you're looking to get fit this year, dressing for the part may actually help. And even if you haven't gone to the gym in years, don't worry. Here's a comprehensive <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/Your-Complete-Guide-to-Buying-Workout-Clothes/2151374.html"">guide to buying workout clothes</a>.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uermdoltlkfyhan1gw1b",,,2170244,https://www.dealnews.com/features/Your-Complete-Guide-to-Buying-Workout-Clothes/2151374.html,,Your Complete Guide to Buying Workout Clothes,,2018-01-05T07:00:01-05:00
3,KIDS' CLOTHES,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172401"">REI Co-Op Kids' All-Season Tech-Compatible Gloves</a> in Black/Vivid Viola for $9.73. Add them to your cart to drop the price to <strong>$7.29</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's $3 under our mention from August, $16 off, and the lowest price we could find. They're available in sizes from XS to XL.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xwxymkou0z9g1271mk0i",,$7,2172401,https://www.dealnews.com/REI-Co-Op-Kids-Tech-Compatible-Gloves-for-7-pickup-at-REI/2172401.html,pickup at REI,REI Co-Op Kids' Tech-Compatible Gloves,,2018-01-05T06:59:24-05:00
4,SOCKS,"Tanga offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172392"">Mega Thermo Men's Thermal Socks 6-Pack</a> in assorted styles for <strong>$11.99</strong> with <strong>free shipping</strong>. That's $22 under the lowest price we could find for this quantity of similar socks sold elsewhere. They ship in random colors and fit shoe sizes 5 to 11.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bdzqpwelmxj0gaq3zjq1",,$12,2172392,https://www.dealnews.com/Mega-Thermo-Mens-Thermal-Socks-6-Pack-for-12-free-shipping/2172392.html,free shipping,Mega Thermo Men's Thermal Socks 6-Pack,,2018-01-05T06:57:14-05:00
,CREDIT CARDS,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170193"">United MileagePlus® Explorer Card</a> and <strong>earn 40,000 bonus miles</strong> after you spend $2,000 in the first 3 months your account is open. Plus, <strong>earn 5,000 bonus miles</strong> after you add the first authorized user to your account and make a purchase with your Card during the first 3 months your account is open. Finally, you'll <strong>earn 2 miles</strong> for each $1 spent on tickets purchased from United, and <strong>earn 1 mile</strong> for each $1 spent on all other purchases. (Miles don't expire as long as your credit card account remains open.) There's a <strong>$0 Intro Annual Fee</strong> for the first year, then $95. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092241,2170193"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/adilagzzfhgr5nnfvn9c",,"40,000 bonus miles",2170193,"https://www.dealnews.com/lw/click.html?20,2,2170193",,United MileagePlus® Explorer Card,,2018-01-02T10:45:01-05:00
4,SWEATERS,"Nordstrom Rack takes <strong>up to 77% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172398"">men's, women's, and kids' clearance sweaters</a>, with deals starting from <strong>$19.97</strong>. Shipping adds <strong>$7.95</strong>, but orders of $100 or more bag free shipping.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hwz7m2ghllibzkceid5c",2018-01-05T08:00:38-05:00,Up to 77% off,2172398,https://www.dealnews.com/Clearance-Sweaters-at-Nordstrom-Rack-Up-to-77-off-free-shipping-w-100/2172398.html,free shipping w/ $100,Clearance Sweaters at Nordstrom Rack,,
2,ACCESSORIES,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172386"">Sunday Afternoons Women's Twilight Canyon Hat</a> in Tumbleweed or Bone for <strong>$22.73</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's the lowest price we could find by $7. It's adjustable.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/umqdbgyux9puugmk7kjv",,$23,2172386,https://www.dealnews.com/Sunday-Afternoons-Womens-Twilight-Canyon-Hat-for-23-pickup-at-REI/2172386.html,pickup at REI,Sunday Afternoons Women's Twilight Canyon Hat,,2018-01-05T06:40:17-05:00
2,LIGHTING & LAMPS,"Bai Grand International Ltd. via Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172380"">Noza Tec LED Desk Lamp</a> in White for <strong>$8.99</strong> with <strong>free shipping</strong>. That's $7 off and the lowest price we could find. It features three modes, a clip-on base, and USB port.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/equ49m4yh1tsodjhnvct",,$9,2172380,https://www.dealnews.com/Noza-Tec-LED-Desk-Lamp-for-9-free-shipping/2172380.html,free shipping,Noza Tec LED Desk Lamp,,2018-01-05T06:37:42-05:00
3,GAMES,"Microsoft Store offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172383"">Destiny: The Collection for Xbox One</a> for <strong>$19.99</strong> with <strong>free shipping</strong>. That's $20 under our mention from last May and the lowest price we've seen. (It's the best today by $13, but most retailers charge $40 or more.) It includes Destiny, both Year One expansions, The Taken King, and Rise of Iron.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qu4f629pwk37xbuuqgpd",2018-01-05T09:14:26-05:00,$20,2172383,https://www.dealnews.com/Destiny-The-Collection-for-Xbox-One-for-20-free-shipping/2172383.html,free shipping,Destiny: The Collection for Xbox One,True,
3,SHOES,"REI offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172374"">Teva Men's Alp Sandals</a> in Deep Teal or Mustard for <strong>$29.73</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's the lowest price we could find by $30. They're available in select sizes from 8 to 14.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gstthzvanxidp7kmfu8y",,$30,2172374,https://www.dealnews.com/Teva-Mens-Alp-Sandals-for-30-pickup-at-REI/2172374.html,pickup at REI,Teva Men's Alp Sandals,,2018-01-05T06:29:57-05:00
3,SLEEP & LOUNGE,"As one of its daily deals, That Daily Deal offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172377"">Hanes Men's Pajama Sleep / Lounge Shorts 2-Pack</a> for <strong>$12.49</strong> with <strong>free shipping</strong>. That's $6.25 per pair, tied with our mention from two weeks ago, and the lowest price we could find for this quantity by $3 today. They're available in sizes S to XXL and ship in random colors. Deal ends today.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ymkxvzsufijd5rdck6s4",,$12,2172377,https://www.dealnews.com/Hanes-Mens-Pajama-Sleep-Lounge-Shorts-2-Pack-for-12-free-shipping/2172377.html,free shipping,Hanes Men's Pajama Sleep/Lounge Shorts 2-Pack,,2018-01-05T06:24:29-05:00
